intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,lineage
22000,0.00031220730565095225,0.0007639419404125286,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_009371975.2 Chryseoglobus sp. KN1116 strain=KN1116, ASM937197v2",831cd40e97cfbe8b4705aa81787c0967,0.008403361344537815,2000,415,642000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7856065562000755,0.8571303479677823,0.8213684520839288,0.8571303479677823,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Marinisubtilis;Marinisubtilis pacificus
21000,0.0002980160644849999,0.0005931198102016608,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001620055.1 Agromyces sp. NDB4Y10 strain=NDB4Y10, ASM162005v1",12da105e72a00ccca17577b576e14ad5,0.006227758007117438,2000,416,640000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7844285232527036,0.848886077085832,0.8166573001692679,0.848886077085832,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Agromyces;Agromyces sp. NDB4Y10
14000,0.00019867737632333325,0.0005927682276229994,2.838248233190475e-05,3.8901928238909706e-05,1.5,1.5,0.5,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000620045.1 Halomonas halodenitrificans DSM 735 strain=DSM 735, ASM62004v1",01a9ff60b6fd3f40b7d0ce1781001e77,0.004149377593360996,2000,417,638000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.774235381011688,0.8378393248510702,0.8060373529313791,0.8378393248510702,False,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas halodenitrificans;Halomonas halodenitrificans DSM 735
7000,9.933868816166662e-05,0.00078003120124805,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001703535.1 Brochothrix thermosphacta strain=TMW 2.1572, ASM170353v1",3299e138135b92dbd8e18a498c18d207,0.002730109204368175,2000,418,636000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7571159035166257,0.8266013869574208,0.7918586452370233,0.8266013869574208,False,Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Brochothrix;Brochothrix thermosphacta
21000,0.0002980160644849999,0.0006702412868632708,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000013905.1 Psychrobacter cryohalolentis K5 strain=K5, ASM1390v1",da24d8962493def086a4454963aa58d2,0.0070375335120643435,2000,419,634000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7844285232527036,0.8522400722604654,0.8183342977565845,0.8522400722604654,False,Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter cryohalolentis;Psychrobacter cryohalolentis K5
15000,0.00021286861748928562,0.0004084133142740453,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001863355.1 Arthrobacter sp. UCD-GKA strain=UCD-GKA, ASM186335v1",add70d9bd42029f31b58cd8a285de2ca,0.00306309985705534,2000,420,632000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7759604199718584,0.8296758030374092,0.8028181115046338,0.8296758030374092,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. UCD-GKA
64000,0.000908239434620952,0.0007385524372230429,2.838248233190475e-05,5.186923765187961e-05,2.0,2.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014897215.1 Mammaliicoccus vitulinus strain=FME39, ASM1489721v1",21ee7b208e49ac2ac1e184523205b96a,0.023633677991137372,2000,421,630000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8131394128844078,0.8862031067381094,0.8496712598112586,0.8862031067381094,False,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Mammaliicoccus;Mammaliicoccus vitulinus
20000,0.0002838248233190475,0.0007293946024799417,2.838248233190475e-05,3.8901928238909706e-05,1.5,1.5,0.5,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_016891045.1 Staphylococcus sp. GDQ20D93P strain=GDQ20D93P, ASM1689104v1",9355159b68b83ff633c54640c89fbe61,0.007293946024799417,2000,422,628000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7831949008586715,0.8532244810637217,0.8182096909611967,0.8532244810637217,False,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus sp. GDQ20D93P
68000,0.0009650043992847615,0.0006371455877668047,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003578165.1 Staphylococcus cohnii strain=SNUC 1067, ASM357816v1",1124907d42193433cb8e5389fd236085,0.02166294998407136,2000,423,626000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.814731171062874,0.8837175317139856,0.8492243513884298,0.8837175317139856,False,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus cohnii
20000,0.0002838248233190475,0.0004978839930296241,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_004564285.1 Cryobacterium sp. MDB2-10 strain=MDB2-10, ASM456428v1",3fbd7ce761d5cb2a0c7b682a18e77975,0.004978839930296241,2000,424,624000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7831949008586715,0.8427792061460108,0.8129870535023411,0.8427792061460108,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Cryobacterium;Cryobacterium sp. MDB2-10
21000,0.0002980160644849999,0.0004710315591144607,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003336665.1 Halomonas sp. TQ8S strain=TQ8S, ASM333666v1",971012d3ef0a09da683a966b2bb3ee63,0.004945831370701837,2000,425,622000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7844285232527036,0.8425983856890514,0.8135134544708775,0.8425983856890514,False,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas rituensis
49000,0.0006953708171316663,0.0005235602094240838,2.838248233190475e-05,3.8901928238909706e-05,1.5,1.5,0.5,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000708325.1 Microbacterium sp. Cr-K20 strain=Cr-K20, Cr-K20",3726cb51137116bdfebb5bd1e83561eb,0.012827225130890052,2000,426,620000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8061643628537285,0.8689044534254009,0.8375344081395647,0.8689044534254009,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. Cr-K20
131000,0.001859052592739761,0.00047036688617121356,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014897995.1 Halomonas sp. FME65 strain=FME65, ASM1489799v1",1b4eb7d673a04a4b01688c297ffa5696,0.030809031044214487,2000,427,618000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8321473141065506,0.8938150823017904,0.8629811982041705,0.8938150823017904,False,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. FME65
11000,0.00015610365282547612,0.0004959087527894868,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_004352975.1 Ornithinimicrobium sp. HY008 strain=HY008, ASM435297v1",b2a768138089d226f062401b790af694,0.002727498140342177,2000,428,616000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7682356453780116,0.8265758732837234,0.7974057593308674,0.8265758732837234,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Ornithinimicrobiaceae;Ornithinimicrobium;Ornithinimicrobium sp. HY008
2000,2.838248233190475e-05,0.0010116337885685382,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_012800235.1 Micrococcus sp., ASM1280023v1",3de02882e92eff58ade6119d5d059fb6,0.0010116337885685382,2000,429,614000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7271295371506784,0.8005488707332322,0.7638392039419553,0.8005488707332322,True,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Micrococcus;Micrococcus sp.
14000,0.00019867737632333325,0.0006472491909385113,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_020731205.1 Psychrobacter sanguinis strain=FDAARGOS_1568, ASM2073120v1",a4f0347fa83972b5b2b60dc6b42e4fb5,0.004530744336569579,2000,430,612000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.774235381011688,0.8402191320427681,0.807227256527228,0.8402191320427681,False,Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter sanguinis
83000,0.001177873016774047,0.0004715868898844612,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_011617245.1 Brevibacterium sp. WO024 strain=WO024, ASM1161724v1",86a3d68111c7bff3e35921c67cf37375,0.01957085593020514,2000,431,610000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8199868479171369,0.8808270420862169,0.8504069450016769,0.8808270420862169,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium atlanticum
5000,7.095620582976187e-05,0.0008216926869350862,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000379845.1 Moraxella boevrei DSM 14165 strain=DSM 14165, ASM37984v1",4eb54e50fd6191bb51810d2766070298,0.002054231717337716,2000,432,608000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7489426468380387,0.8190516168000347,0.7839971318190366,0.8190516168000347,True,Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Moraxella;Moraxella boevrei;Moraxella boevrei DSM 14165
13000,0.00018448613515738087,0.00028876696505919725,2.838248233190475e-05,7.780385647781941e-05,3.0,3.0,2.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003217635.1 Arthrobacter stackebrandtii strain=CCM 2783, ASM321763v1",b9934658dacb7910a2f103e5075678b8,0.001876985272884782,2000,433,606000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.772386720156517,0.8166709823650529,0.7945288512607849,0.8166709823650529,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter stackebrandtii
185000,0.0026253796157011894,0.0003856536829926726,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014697095.1 Halomonas titanicae strain=SOB56, ASM1469709v1",2a276bef219a960f9d9584565f865337,0.03567296567682221,2000,434,604000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8414643354302406,0.8980515463913552,0.8697579409107978,0.8980515463913552,False,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas titanicae
2000,2.838248233190475e-05,0.00044553352639786146,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014109865.1 Aeromonas media strain=R1-26, ASM1410986v1",3c84a4a38497d89de25767cc45206d8c,0.00044553352639786146,2000,435,602000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7271295371506784,0.7796494330756094,0.753389485113144,0.7796494330756094,True,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas media
12000,0.0001702948939914285,0.0006759040216289286,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_900169525.1 Corynebacterium pacaense strain=Marseille-P2417, PRJEB19973",951e31b87be5c36dd7caf7f48104afdb,0.004055424129773572,2000,436,600000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7703949724884198,0.8372205504903824,0.803807761489401,0.8372205504903824,False,Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium pacaense
74000,0.0010501518462804756,0.0006949270326615705,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_903645325.1 Microbacterium sp. Marseille-Q2854 strain=Marseille-Q2854, Q2854",316680b6e55472f3753db36f435f6421,0.02571230020847811,2000,437,598000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8169565124023567,0.8886161941271672,0.8527863532647619,0.8886161941271672,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. Marseille-Q2854
4000,5.67649646638095e-05,0.0003869969040247678,2.838248233190475e-05,5.186923765187961e-05,2.0,2.0,1.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003688225.1 Enterobacter hormaechei subsp. hoffmannii strain=1006424, ASM368822v1",d09ba7fcc797b19acc08e855ee38c499,0.0007739938080495357,2000,438,596000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7435709798537411,0.7936640212449565,0.7686175005493487,0.7936640212449565,True,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter hormaechei
11000,0.00015610365282547612,0.0007656967840735069,2.838248233190475e-05,3.8901928238909706e-05,1.5,1.5,0.5,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014904065.1 Pseudoclavibacter sp. YIM M12148 strain=YIM M12148, ASM1490406v1",79b238764be9353630c834fcf95cdc2a,0.004211332312404288,2000,439,594000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7682356453780116,0.8382399812177755,0.8032378132978936,0.8382399812177755,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Gulosibacter;Gulosibacter sediminis
11000,0.00015610365282547612,0.0008136696501220504,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_002847825.1 Kytococcus schroeteri strain=UMB1298, ASM284782v1",abdd34a5eba4c6a26a1cb5ba4cae7907,0.004475183075671277,2000,440,592000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7682356453780116,0.8398847648951222,0.8040602051365668,0.8398847648951222,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Kytococcaceae;Kytococcus;Kytococcus schroeteri
30000,0.00042573723497857125,0.00041126876413736374,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003031405.1 Halomonas sp. 'Soap Lake #6' strain=Soap Lake #6, ASM303140v1",48569767b00fe23262cdc014c2d02d6c,0.006169031462060457,2000,441,590000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7935059990371853,0.848626671202375,0.8210663351197802,0.848626671202375,False,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. 'Soap Lake #6'
36000,0.0005108846819742855,0.0004346881112801565,2.838248233190475e-05,3.8901928238909706e-05,1.5,1.5,0.5,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003240995.1 Kocuria rhizophila, ASM324099v1",d9151d57cde092c2c42a2e72846f5284,0.007824386003042817,2000,442,588000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7981866287360692,0.8551588268550335,0.8266727277955513,0.8551588268550335,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Kocuria;Kocuria rhizophila
12000,0.0001702948939914285,0.00017196904557179707,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_015645445.1 Nonomuraea sp. K274 strain=K274, ASM1564544v1",da335c9bcf358d8b747a6e1a2086e0ac,0.0010318142734307824,2000,443,586000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7703949724884198,0.8010591132319733,0.7857270428601966,0.8010591132319733,False,Bacteria;Actinobacteria;Actinomycetia;Streptosporangiales;Streptosporangiaceae;Nonomuraea;Nonomuraea cypriaca
6000,8.514744699571425e-05,0.0011655011655011655,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_903994025.1 Jeotgalicoccus schoeneichii, CIP111030",3718736ed736eae2708f7d1d2c3ce550,0.0034965034965034965,2000,444,584000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7533604120468769,0.8332251804003667,0.7932927962236218,0.8332251804003667,True,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus;Jeotgalicoccus schoeneichii
73000,0.0010359606051145232,0.0006640106241699867,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_015209585.1 Brachybacterium sp. Marseille-Q2903 strain=Marseille-Q2903, ASM1520958v1",d181a44de0f02bfc3d0625e4044180e7,0.024236387782204515,2000,445,582000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8165980353953454,0.886923293527636,0.8517606644614907,0.886923293527636,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium sp. Marseille-Q2903
11000,0.00015610365282547612,0.00032615786040443573,2.838248233190475e-05,3.8901928238909706e-05,1.5,1.5,0.5,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_020991375.1 Glycomyces sp. A-F 0318 strain=A-F 0318, ASM2099137v1",1c589c026fa8310881dc3902b5ba8363,0.0017938682322243965,2000,446,580000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7682356453780116,0.8154786551550509,0.7918571502665313,0.8154786551550509,False,Bacteria;Actinobacteria;Actinomycetia;Glycomycetales;Glycomycetaceae;Glycomyces;Glycomyces sp. A-F 0318
10000,0.00014191241165952375,0.000949667616334283,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_013410595.1 Pseudoclavibacter caeni strain=DSM 26484, ASM1341059v1",2beec341ce161af3b7862611ca1443b5,0.004748338081671415,2000,447,578000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7658773152660606,0.8414914934603707,0.8036844043632156,0.8414914934603707,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Pseudoclavibacter;Pseudoclavibacter caeni
24000,0.000340589787982857,0.0006341154090044388,2.838248233190475e-05,3.8901928238909706e-05,1.5,1.5,0.5,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_020201095.1 Halomonas sp., ASM2020109v1",aeeac86be2c90eca4fe53f0d961a2903,0.007609384908053266,2000,448,576000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7878147087963827,0.8543905519561283,0.8211026303762555,0.8543905519561283,False,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp.
12000,0.0001702948939914285,0.0006257822277847309,2.838248233190475e-05,3.8901928238909706e-05,1.5,1.5,0.5,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000286355.1 Kocuria atrinae C3-8 strain=C3-8, KocAtr1.0",2907b17fa43657057ee7e49d4947addf,0.0037546933667083854,2000,449,574000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7703949724884198,0.8351422724421945,0.8027686224653072,0.8351422724421945,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Kocuria;Kocuria atrinae;Kocuria atrinae C3-8
7000,9.933868816166662e-05,0.0007692307692307692,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_020431645.1 Carnobacterium sp., ASM2043164v1",405def60c388de99287467845a4efa89,0.002692307692307692,2000,450,572000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7571159035166257,0.8262296890882681,0.7916727963024469,0.8262296890882681,False,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;Carnobacterium sp.
12000,0.0001702948939914285,0.0008684324793747286,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_900006855.1 Staphylococcus hominis, S.hominis_B10",9c04a7e391651b84d53e9d345593a2a8,0.005210594876248371,2000,451,570000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7703949724884198,0.8440170180958427,0.8072059952921313,0.8440170180958427,False,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus hominis
20000,0.0002838248233190475,0.0005267316302343956,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_017515565.1 Halomonas sp., ASM1751556v1",1d4e2f11a6e5a7c5bf475b4de783c768,0.005267316302343956,2000,452,568000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7831949008586715,0.8443118483310358,0.8137533745948536,0.8443118483310358,False,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp.
62000,0.0008798569522890472,0.0005514199062586159,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_021395155.1 Microbacterium profundi strain=AGSA2-1, ASM2139515v1",6b2d69dd7a3bbb9cc2cfe4d555f3a6ca,0.017094017094017096,2000,453,566000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8123070611872937,0.8769906679399175,0.8446488645636057,0.8769906679399175,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium profundi
85000,0.0012062554991059517,0.0005321979776476849,2.838248233190475e-05,2.5934618825939804e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014897975.1 Halomonas sp. FME64 strain=FME64, ASM1489797v1",ed8ccf42991f96e008ee9a07455c5093,0.02261841405002661,2000,454,564000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8206169098171452,0.8849487779597864,0.8527828438884658,0.8849487779597864,False,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. FME64
